tick,v0,g0,v1,g1,v2,g2,v3,g3,spikes
188,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.74222326596046,-34.97134062164909,-52.00000000000000,0.00000000000000,0000
189,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.83712577310567,-33.60009474227909,-52.00000000000000,0.00000000000000,0000
190,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.91770958602059,-32.28261618289925,-52.00000000000000,0.00000000000000,0000
191,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.98464159575978,-31.01679669673748,-52.00000000000000,0.00000000000000,0000
192,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.03856149499008,-29.80061070256003,-52.00000000000000,0.00000000000000,0000
193,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.08008285489453,-28.63211204330937,-52.00000000000000,0.00000000000000,0000
194,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.10979415974646,-27.50943087183769,-52.00000000000000,0.00000000000000,0000
195,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.12825980081435,-26.43077065875254,-51.32944929048897,66.05427394172222,0000
196,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.13602103119342,-25.39440531758653,-50.69186334141392,63.46424881408120,0000
197,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.13359688309691,-24.39867644269074,-50.08588319761488,60.97578002430457,0000
198,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.12148504907999,-23.44199065543183,-49.51020384990159,58.58488549142702,0000
199,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.10016272861169,-22.52281705444635,-48.96357211322905,56.28773927411124,0000
200,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.07008744135429,-21.63968476587189,-48.44478458813614,54.08066544832553,0000
201,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-77.03169780845684,-20.79118058963513,-47.95268570218239,51.96013222508111,0000
202,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.98541430311776,-19.97594673803020,-47.48616582824500,49.92274629881624,0000
203,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.93163997162260,-19.19267866296871,-47.04415947666213,47.96524741738337,0000
204,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.87076112601538,-18.44012296842447,-46.62564355832598,46.08450316495018,0000
205,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.80314800951695,-17.71707540473242,-46.22963571594320,44.27750394946595,0000
206,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.72915543575978,-17.02237894153228,-45.85519272078918,42.54135818667217,0000
207,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.64912340286672,-16.35492191627312,-45.50140893238741,40.87328767295084,0000
208,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.56337768336117,-15.71363625531609,-45.16741481864602,39.27062313960601,0000
209,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.47223039085704,-15.09749576478876,-52.00000000000000,0.00000000000000,0001
210,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.37598052443998,-14.50551448845596,-52.00000000000000,0.00000000000000,0000
211,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.27491449161559,-13.93674512997950,-52.00000000000000,0.00000000000000,0000
212,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.16930661066557,-13.39027753704188,-52.00000000000000,0.00000000000000,0000
213,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-76.05941959322048,-12.86523724490842,-52.00000000000000,0.00000000000000,0000
214,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.94550500782543,-12.36078407709714,-52.00000000000000,0.00000000000000,0000
215,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.82780372524486,-11.87611080091713,-52.00000000000000,0.00000000000000,0000
216,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.70654634622338,-11.41044183572401,-52.00000000000000,0.00000000000000,0000
217,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.58195361239129,-10.96303201182548,-52.00000000000000,0.00000000000000,0000
218,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.45423680097653,-10.53316537805077,-52.00000000000000,0.00000000000000,0000
219,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.32359810395897,-10.12015405607607,-52.00000000000000,0.00000000000000,0000
220,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.19023099227753,-9.72333713967243,-52.00000000000000,0.00000000000000,0000
221,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-75.05432056567750,-9.34207963711483,-52.00000000000000,0.00000000000000,0000
222,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.91604388876141,-8.97577145505990,-52.00000000000000,0.00000000000000,0000
223,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.77557031378559,-8.62382642226643,-52.00000000000000,0.00000000000000,0000
224,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.63306179072265,-8.28568135159635,-52.00000000000000,0.00000000000000,0000
225,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.48867316509009,-7.96079513879512,-52.00000000000000,0.00000000000000,0000
226,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.34255246402542,-7.64864789660950,-52.00000000000000,0.00000000000000,0000
227,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.19484117106947,-7.34874012285704,-52.00000000000000,0.00000000000000,0000
228,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-74.04567449010135,-7.06059190111599,-52.00000000000000,0.00000000000000,0000
229,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.89518159885110,-6.78374213275667,-52.00000000000000,0.00000000000000,0000
230,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.74348589239960,-6.51774779908526,-52.00000000000000,0.00000000000000,0000
231,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.59070521705893,-6.26218325241942,-52.00000000000000,0.00000000000000,0000
232,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.43695209501101,-6.01663953496113,-52.00000000000000,0.00000000000000,0000
233,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.28233394006784,-5.78072372437699,-52.00000000000000,0.00000000000000,0000
234,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-73.12695326490199,-5.55405830503870,-52.00000000000000,0.00000000000000,0000
235,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.97090788008242,-5.33628056391744,-52.00000000000000,0.00000000000000,0000
236,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.81429108523795,-5.12704201016568,-52.00000000000000,0.00000000000000,0000
237,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.65719185265731,-4.92600781745748,-52.00000000000000,0.00000000000000,0000
238,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.49969500362336,-4.73285628819493,-52.00000000000000,0.00000000000000,0000
239,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.34188137776687,-4.54727833872335,-52.00000000000000,0.00000000000000,0000
240,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.18382799571430,-4.36897700473152,-52.00000000000000,0.00000000000000,0000
241,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-72.02560821529308,-4.19766696604539,-52.00000000000000,0.00000000000000,0000
242,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.86729188154776,-4.03307409005499,-52.00000000000000,0.00000000000000,0000
243,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.70894547081033,-3.87493499304370,-52.00000000000000,0.00000000000000,0000
244,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.55063222905838,-3.72299661871817,-52.00000000000000,0.00000000000000,0000
245,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.39241230478585,-3.57701583326422,-52.00000000000000,0.00000000000000,0000
246,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.23434287660204,-3.43675903628091,-52.00000000000000,0.00000000000000,0000
247,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-71.07647827576631,-3.30200178697002,-52.00000000000000,0.00000000000000,0000
248,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.91887010385746,-3.17252844498289,-52.00000000000000,0.00000000000000,0000
249,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.76156734576949,-3.04813182534990,-52.00000000000000,0.00000000000000,0000
250,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.60461647821721,-2.92861286694028,-52.00000000000000,0.00000000000000,0000
251,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.44806157392867,-2.81378031392183,-52.00000000000000,0.00000000000000,0000
252,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.29194440169390,-2.70345040971080,-52.00000000000000,0.00000000000000,0000
253,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.13630452243312,-2.59744660292216,-52.00000000000000,0.00000000000000,0000
254,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.98117938144111,-2.49559926484969,-52.00000000000000,0.00000000000000,0000
255,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.82660439695810,-2.39774541802388,-52.00000000000000,0.00000000000000,0000
256,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.67261304521193,-2.30372847541322,-52.00000000000000,0.00000000000000,0000
257,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.51923694207032,-2.21339798985150,-52.00000000000000,0.00000000000000,0000
258,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.36650592143664,-2.12660941329031,-52.00000000000000,0.00000000000000,0000
259,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.21444811051771,-2.04322386549124,-52.00000000000000,0.00000000000000,0000
260,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.06309000208640,-1.96310791178797,-52.00000000000000,0.00000000000000,0000
261,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.91245652385776,-1.88613334956226,-52.00000000000000,0.00000000000000,0000
262,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.76257110509223,-1.81217700309241,-52.00000000000000,0.00000000000000,0000
263,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.61345574053510,-1.74112052644590,-52.00000000000000,0.00000000000000,0000
264,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.46513105179744,-1.67285021410055,-52.00000000000000,0.00000000000000,0000
265,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.31761634627898,-1.60725681899151,-52.00000000000000,0.00000000000000,0000
266,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.17092967373027,-1.54423537769260,-52.00000000000000,0.00000000000000,0000
267,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.02508788054671,-1.48368504245245,-52.00000000000000,0.00000000000000,0000
268,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.88010666188427,-1.42550891981658,-52.00000000000000,0.00000000000000,0000
269,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.73600061168264,-1.36961391557721,-52.00000000000000,0.00000000000000,0000
270,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.59278327067824,-1.31591058580264,-52.00000000000000,0.00000000000000,0000
271,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.45046717248673,-1.26431299370793,-52.00000000000000,0.00000000000000,0000
272,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.30906388783073,-1.21473857213763,-52.00000000000000,0.00000000000000,0000
273,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.16858406698645,-1.16710799144081,-52.00000000000000,0.00000000000000,0000
274,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.02903748051912,-1.12134503252661,-52.00000000000000,0.00000000000000,0000
275,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.89043305837495,-1.07737646489749,-52.00000000000000,0.00000000000000,0000
276,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.75277892739466,-1.03513192946477,-52.00000000000000,0.00000000000000,0000
277,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.61608244731062,-0.99454382595912,-52.00000000000000,0.00000000000000,0000
278,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.48035024528782,-0.95554720475566,-52.00000000000000,0.00000000000000,0000
279,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.34558824906595,-0.91807966294077,-52.00000000000000,0.00000000000000,0000
280,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.21180171875810,-0.88208124445401,-52.00000000000000,0.00000000000000,0000
281,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.07899527735898,-0.84749434414575,-52.00000000000000,0.00000000000000,0000
282,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.94717294001403,-0.81426361559656,-52.00000000000000,0.00000000000000,0000
283,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.81633814209785,-0.78233588255117,-52.00000000000000,0.00000000000000,0000
284,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.68649376614984,-0.75166005382507,-52.00000000000000,0.00000000000000,0000
285,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.55764216771155,-0.72218704154780,-52.00000000000000,0.00000000000000,0000
286,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.42978520010966,-0.69386968261178,-52.00000000000000,0.00000000000000,0000
287,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.30292423822628,-0.66666266320138,-52.00000000000000,0.00000000000000,0000
288,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.17706020129646,-0.64052244628104,-52.00000000000000,0.00000000000000,0000
289,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.05219357477178,-0.61540720192684,-52.00000000000000,0.00000000000000,0000
290,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.92832443128680,-0.59127674038959,-52.00000000000000,0.00000000000000,0000
291,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.80545245076405,-0.56809244778272,-52.00000000000000,0.00000000000000,0000
292,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.68357693969169,-0.54581722429183,-52.00000000000000,0.00000000000000,0000
293,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.56269684960672,-0.52441542480703,-52.00000000000000,0.00000000000000,0000
294,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.44281079481517,-0.50385280188317,-52.00000000000000,0.00000000000000,0000
295,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.32391706937973,-0.48409645093666,-52.00000000000000,0.00000000000000,0000
296,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.20601366340371,-0.46511475759106,-52.00000000000000,0.00000000000000,0000
297,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.08909827863957,-0.44687734708739,-52.00000000000000,0.00000000000000,0000
298,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.97316834344851,-0.42935503567797,-52.00000000000000,0.00000000000000,0000
299,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.85822102713736,-0.41251978392626,-52.00000000000000,0.00000000000000,0000
300,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.74425325369713,-0.39634465183775,-52.00000000000000,0.00000000000000,0000
301,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.63126171496734,-0.38080375575022,-52.00000000000000,0.00000000000000,1000
302,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.51924288324889,-0.36587222691435,-52.00000000000000,0.00000000000000,0000
303,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.40819302338736,-0.35152617169845,-52.00000000000000,0.00000000000000,0000
304,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.29810820434808,-0.33774263335351,-52.00000000000000,0.00000000000000,0000
305,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.18898431030296,-0.32449955527755,-52.00000000000000,0.00000000000000,0000
306,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.08081705124881,-0.31177574572030,-52.00000000000000,0.00000000000000,0000
307,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.97360197317566,-0.29955084387190,-52.00000000000000,0.00000000000000,0000
308,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.86733446780327,-0.28780528728129,-52.00000000000000,0.00000000000000,0000
309,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.76200978190288,-0.27652028055206,-52.00000000000000,0.00000000000000,0000
310,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.65762302622085,-0.26567776526586,-52.00000000000000,0.00000000000000,0000
311,-52.00000000000000,0.00000000000000,-51.32944929048897,66.05427394172222,-63.22471989353139,-66.30953433280725,-52.00000000000000,0.00000000000000,0000
312,-52.00000000000000,0.00000000000000,-50.69186334141392,63.46424881408120,-63.75977977784206,-63.70950030206959,-52.00000000000000,0.00000000000000,0000
313,-52.00000000000000,0.00000000000000,-50.08588319761488,60.97578002430457,-64.26415638678148,-61.21141506390020,-52.00000000000000,0.00000000000000,0000
314,-52.00000000000000,0.00000000000000,-49.51020384990159,58.58488549142702,-64.73914937800713,-58.81128114896475,-52.00000000000000,0.00000000000000,0000
315,-52.00000000000000,0.00000000000000,-48.96357211322905,56.28773927411124,-65.18600648819000,-56.50525783094344,-52.00000000000000,0.00000000000000,0000
316,-52.00000000000000,0.00000000000000,-48.44478458813614,54.08066544832553,-65.60592557842459,-54.28965498054956,-52.00000000000000,0.00000000000000,0000
317,-52.00000000000000,0.00000000000000,-47.95268570218239,51.96013222508111,-66.00005659934197,-52.16092716053534,-52.00000000000000,0.00000000000000,0000
318,-52.00000000000000,0.00000000000000,-47.48616582824500,49.92274629881624,-66.36950347907565,-50.11566795223593,-52.00000000000000,0.00000000000000,0000
319,-52.00000000000000,0.00000000000000,-47.04415947666213,47.96524741738337,-66.71532593710590,-48.15060450457282,-52.00000000000000,0.00000000000000,0000
320,-52.00000000000000,0.00000000000000,-46.62564355832598,46.08450316495018,-67.03854122688999,-46.26259229679385,-52.00000000000000,0.00000000000000,0000
321,-52.00000000000000,0.00000000000000,-46.22963571594320,44.27750394946595,-67.34012581007150,-44.44861010656915,-52.00000000000000,0.00000000000000,0000
322,-52.00000000000000,0.00000000000000,-45.85519272078918,42.54135818667217,-67.62101696495245,-42.70575517539086,-52.00000000000000,0.00000000000000,0000
323,-52.00000000000000,0.00000000000000,-45.50140893238741,40.87328767295084,-67.88211433180683,-41.03123856354020,-52.00000000000000,0.00000000000000,0000
324,-52.00000000000000,0.00000000000000,-45.16741481864602,39.27062313960601,-68.12428139751279,-39.42238068718896,-52.00000000000000,0.00000000000000,0000
325,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.34834692188375,-37.87660703049366,-52.00000000000000,0.00000000000000,0100
326,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.55510630798534,-36.39144402582095,-52.00000000000000,0.00000000000000,0000
327,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.74532291863554,-34.96451509551166,-52.00000000000000,0.00000000000000,0000
328,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.91972934119858,-33.59353684884959,-52.00000000000000,0.00000000000000,0000
329,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.07902860270157,-32.27631542814910,-52.00000000000000,0.00000000000000,0000
330,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.22389533722193,-31.01074299811485,-52.00000000000000,0.00000000000000,0000
331,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.35497690741838,-29.79479437285559,-52.00000000000000,0.00000000000000,0000
332,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.47289448200408,-28.62652377515472,-52.00000000000000,0.00000000000000,0000
333,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.57824407089056,-27.50406172281155,-52.00000000000000,0.00000000000000,0000
334,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.67159751966265,-26.42561203707099,-52.00000000000000,0.00000000000000,0000
335,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.75350346498016,-25.38944896835432,-51.32944929048897,66.05427394172222,0000
336,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.82448825243907,-24.39391443469168,-50.69186334141392,63.46424881408120,0000
337,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.88505681836487,-23.43741536843718,-50.08588319761488,60.97578002430457,0000
338,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.93569353695345,-22.51842116702079,-49.51020384990159,58.58488549142702,0000
339,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.97686303411845,-21.63546124365771,-48.96357211322905,56.28773927411124,0000
340,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.00901096935192,-20.78712267409572,-48.44478458813614,54.08066544832553,0000
341,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.03256478685284,-19.97204793563496,-47.95268570218239,51.96013222508111,0000
342,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.04793443712936,-19.18893273480203,-47.48616582824500,49.92274629881624,0000
343,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.05551307023335,-18.43652392020210,-47.04415947666213,47.96524741738337,0000
344,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.05567770174022,-17.71361747720936,-46.62564355832598,46.08450316495018,0000
345,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.04878985254336,-17.01905660128677,-46.22963571594320,44.27750394946595,0000
346,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.03519616349080,-16.35172984685196,-45.85519272078918,42.54135818667217,0000
347,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-70.01522898585100,-15.71056934872720,-45.50140893238741,40.87328767295084,0000
348,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.98920694855659,-15.09454911332729,-45.16741481864602,39.27062313960601,0000
349,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.95743550313696,-14.50268337685092,-52.00000000000000,0.00000000000000,0001
350,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.92020744721542,-13.93402502784832,-52.00000000000000,0.00000000000000,0000
351,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.87780342741195,-13.38766409164082,-52.00000000000000,0.00000000000000,0000
352,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.83049242245998,-12.86272627416728,-52.00000000000000,0.00000000000000,0000
353,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.77853220731342,-12.35837156292703,-52.00000000000000,0.00000000000000,0000
354,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.72216979899011,-11.87379288278068,-52.00000000000000,0.00000000000000,0000
355,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.66164188486847,-11.40821480445770,-52.00000000000000,0.00000000000000,0000
356,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.59717523412604,-10.96089230370414,-52.00000000000000,0.00000000000000,0000
357,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.52898709298144,-10.53110956908492,-52.00000000000000,0.00000000000000,0000
358,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.45728556437560,-10.11817885653276,-52.00000000000000,0.00000000000000,0000
359,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.38226997270301,-9.72143938881101,-52.00000000000000,0.00000000000000,0000
360,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.30413121417975,-9.34025629812903,-52.00000000000000,0.00000000000000,0000
361,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.22305209341209,-8.97401961021835,-52.00000000000000,0.00000000000000,0000
362,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.13920764670750,-8.62214326824363,-52.00000000000000,0.00000000000000,0000
363,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-69.05276545264834,-8.28406419498678,-52.00000000000000,0.00000000000000,0000
364,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.96388593042835,-7.95924139180319,-52.00000000000000,0.00000000000000,0000
365,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.87272262643235,-7.64715507290854,-52.00000000000000,0.00000000000000,0000
366,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.77942248952070,-7.34730583361064,-52.00000000000000,0.00000000000000,0000
367,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.68412613546207,-7.05921385115536,-52.00000000000000,0.00000000000000,0000
368,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.58696810094048,-6.78241811690787,-52.00000000000000,0.00000000000000,0000
369,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.48807708754605,-6.51647569864047,-52.00000000000000,0.00000000000000,0000
370,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.38757619614276,-6.26096103174652,-52.00000000000000,0.00000000000000,0000
371,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.28558315199108,-6.01546523824629,-52.00000000000000,0.00000000000000,0000
372,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.18221052098858,-5.77959547249495,-52.00000000000000,0.00000000000000,0000
373,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-68.07756591737723,-5.55297429254573,-52.00000000000000,0.00000000000000,0000
374,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.97175220325263,-5.33523905616228,-52.00000000000000,0.00000000000000,0000
375,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.86486768019711,-5.12604134051373,-52.00000000000000,0.00000000000000,0000
